Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Husain, L., Khan, A.J., Ahmed, T., Swami, K., Bari, A., Webber, J.S., Li, J.","56914807500;55723461600;37103489400;7006549358;7006024419;7101660682;25931590500;","Trends in atmospheric elemental carbon concentrations from 1835 to 2005",2008,"Journal of Geophysical Research Atmospheres","113","13", D13102,"","",,32,"10.1029/2007JD009398","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849091301&doi=10.1029%2f2007JD009398&partnerID=40&md5=cfd8ae1aa617c69ce145bb3fb5126dca",Article,Open Access,Scopus,2-s2.0-50849091301
"Chang, H., Li, L., Qiang, X., Garzione, C.N., Pullen, A., An, Z.","57188763880;56816264000;8724256000;35322575600;14021872800;57196890224;","Magnetostratigraphy of Cenozoic deposits in the western Qaidam Basin and its implication for the surface uplift of the northeastern margin of the Tibetan Plateau",2015,"Earth and Planetary Science Letters","430",,,"271","283",,31,"10.1016/j.epsl.2015.08.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940776054&doi=10.1016%2fj.epsl.2015.08.029&partnerID=40&md5=7817812792360dfbdee9714884d36fe0",Article,Open Access,Scopus,2-s2.0-84940776054
"Mueller, E.R., Pitlick, J.","8566891700;6701842886;","Sediment supply and channel morphology in mountain river systems: 1. Relative importance of lithology, topography, and climate",2013,"Journal of Geophysical Research: Earth Surface","118","4",,"2325","2342",,31,"10.1002/2013JF002843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892951958&doi=10.1002%2f2013JF002843&partnerID=40&md5=dc50dce655cb16cb670d988db5fe6d1d",Article,Open Access,Scopus,2-s2.0-84892951958
"Zhang, J.Y., Yin, A., Liu, W.C., Wu, F.Y., Lin, D., Grove, M.","57188731331;7004870024;24587578200;40561925600;36785675700;7006610117;","Coupled U-Pb dating and Hf isotopic analysis of detrital zircon of modern river sand from the yalu river (Yarlung Tsangpo) drainage system in southern tibet: Constraints on the transport processes and evolution of himalayan rivers",2012,"Bulletin of the Geological Society of America","124","9-10",,"1449","1473",,31,"10.1130/B30592.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867383703&doi=10.1130%2fB30592.1&partnerID=40&md5=f6b04f8511a6ca618973ccdf55af00b8",Article,Open Access,Scopus,2-s2.0-84867383703
"Littke, R., Krooss, B., Uffmann, A.K., Schulz, H.-M., Horsfield, B.","7006768460;7003753524;36653188300;7403267048;56273887900;","Unconventional gas resources in the Paleozoic of Central Europe [Ressources de gaz non conventionnels dans le paléozoïque de l'Europe centrale]",2011,"Oil and Gas Science and Technology","66","6",,"953","977",,31,"10.2516/ogst/2010033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858024903&doi=10.2516%2fogst%2f2010033&partnerID=40&md5=f97d16d66443b17acf36f633de3a542a",Article,Open Access,Scopus,2-s2.0-84858024903
"Weitemeyer, K.A., Constable, S., Tréhu, A.M.","12809493000;7005962403;7004820485;","A marine electromagnetic survey to detect gas hydrate at Hydrate Ridge, Oregon",2011,"Geophysical Journal International","187","1",,"45","62",,31,"10.1111/j.1365-246X.2011.05105.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81155159623&doi=10.1111%2fj.1365-246X.2011.05105.x&partnerID=40&md5=1ddd0c2e5e0a6f51b1b31975f03b68c2",Article,Open Access,Scopus,2-s2.0-81155159623
"Taylor, B., Weiss, J.R., Goodliffe, A.M., Sachpazi, M., Laigle, M., Hirn, A.","57202554138;37045800400;6603445952;6603788608;26643409400;7006364202;","The structures, stratigraphy and evolution of the Gulf of Corinth rift, Greece",2011,"Geophysical Journal International","185","3",,"1189","1219",,31,"10.1111/j.1365-246X.2011.05014.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955981278&doi=10.1111%2fj.1365-246X.2011.05014.x&partnerID=40&md5=c8fe2bbde5c795f744b2171acbf90539",Article,Open Access,Scopus,2-s2.0-79955981278
"Santoni, C.S., Jobbágy, E.G., Contreras, S.","14519925000;6701852277;18036692400;","Vadose zone transport in dry forests of central Argentina: Role of land use",2010,"Water Resources Research","46","10", W10541,"","",,31,"10.1029/2009WR008784","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149375215&doi=10.1029%2f2009WR008784&partnerID=40&md5=7933589d3cc7023bdef575eef6b44e93",Article,Open Access,Scopus,2-s2.0-78149375215
"Akköse, M., Şimşek, E.","8514092000;35811169900;","Non-linear seismic response of concrete gravity dams to near-fault ground motions including dam-water-sediment-foundation interaction",2010,"Applied Mathematical Modelling","34","11",,"3685","3700",,31,"10.1016/j.apm.2010.03.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952939374&doi=10.1016%2fj.apm.2010.03.019&partnerID=40&md5=7c78bec9ed31a39734b429d7edb58088",Article,Open Access,Scopus,2-s2.0-77952939374
"Nithya, C., Pandian, S.K.","35213613500;8707856700;","Isolation of heterotrophic bacteria from Palk Bay sediments showing heavy metal tolerance and antibiotic production",2010,"Microbiological Research","165","7",,"578","593",,31,"10.1016/j.micres.2009.10.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956415992&doi=10.1016%2fj.micres.2009.10.004&partnerID=40&md5=098b4b033e910a90e3d0f8510ea89a65",Article,Open Access,Scopus,2-s2.0-77956415992
"Brakebill, J.W., Ator, S.W., Schwarz, G.E.","6506580373;6507839143;7201633925;","Sources of suspended-sediment flux in streams of the chesapeake bay watershed: A regional application of the sparrow model",2010,"Journal of the American Water Resources Association","46","4",,"757","776",,31,"10.1111/j.1752-1688.2010.00450.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955165903&doi=10.1111%2fj.1752-1688.2010.00450.x&partnerID=40&md5=0503e20be9ff45815d53ff47f4ccded7",Article,Open Access,Scopus,2-s2.0-77955165903
"Longde, S., Chaoliang, F., Feng, L., Rukai, Z., Dongbo, H.","6508342574;36544991000;49060937700;26429889900;36544738600;","Petroleum exploration and development practices of sedimentary basins in China and research progress of sedimentology",2010,"Petroleum Exploration and Development","37","4",,"385","396",,31,"10.1016/S1876-3804(10)60040-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957724606&doi=10.1016%2fS1876-3804%2810%2960040-7&partnerID=40&md5=751f8b6c90696249276521eb82a7c3d0",Article,Open Access,Scopus,2-s2.0-77957724606
"Cochran, J.R.","7201915139;","Morphology and tectonics of the Andaman Forearc, northeastern Indian Ocean",2010,"Geophysical Journal International","182","2",,"631","651",,31,"10.1111/j.1365-246X.2010.04663.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955160878&doi=10.1111%2fj.1365-246X.2010.04663.x&partnerID=40&md5=50d84671eb7ea0f1b031bb9834c6333e",Article,Open Access,Scopus,2-s2.0-77955160878
"Graham, D.J., Rollet, A.-J., Piégay, H., Rice, S.P.","7403477416;24077020900;7004647963;7202333864;","Maximizing the accuracy of image-based surface sediment sampling techniques",2010,"Water Resources Research","46","2", W02508,"","",,31,"10.1029/2008WR006940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77249100244&doi=10.1029%2f2008WR006940&partnerID=40&md5=921abda3db37fa7e4d63a6345817a67e",Article,Open Access,Scopus,2-s2.0-77249100244
"Thomas, S.H., Padilla-Crespo, E., Jardine, P.M., Sanford, R.A., Löffler, F.E.","35789515400;24492175000;7005464843;35994346600;26643188800;","Diversity and distribution of Anaeromyxobacter strains in a uranium-contaminated subsurface environment with a nonuniform groundwater flow",2009,"Applied and Environmental Microbiology","75","11",,"3679","3687",,31,"10.1128/AEM.02473-08","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66249118677&doi=10.1128%2fAEM.02473-08&partnerID=40&md5=56cb3eef0e4aa5079f91c661e105b6f9",Article,Open Access,Scopus,2-s2.0-66249118677
"Canti, M., Huisman, D.J.","55810120300;6602531527;","Scientific advances in geoarchaeology during the last twenty years",2015,"Journal of Archaeological Science","56",,,"96","108",,30,"10.1016/j.jas.2015.02.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928565147&doi=10.1016%2fj.jas.2015.02.024&partnerID=40&md5=2cf843cc89826ed81a62489faec49a9e",Article,Open Access,Scopus,2-s2.0-84928565147
"Phillips, C.B., Martin, R.L., Jerolmack, D.J.","56748387800;36562063900;6505952468;","Impulse framework for unsteady flows reveals superdiffusive bed load transport",2013,"Geophysical Research Letters","40","7",,"1328","1333",,30,"10.1002/grl.50323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876909538&doi=10.1002%2fgrl.50323&partnerID=40&md5=069d53a21030f9393b218c225d74bae4",Article,Open Access,Scopus,2-s2.0-84876909538
"Danise, S., Twitchett, R.J., Little, C.T.S., Clémence, M.-E.","34879730100;6601997848;7202893507;36117737500;","The Impact of Global Warming and Anoxia on Marine Benthic Community Dynamics: An Example from the Toarcian (Early Jurassic)",2013,"PLoS ONE","8","2", e56255,"","",,30,"10.1371/journal.pone.0056255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874007613&doi=10.1371%2fjournal.pone.0056255&partnerID=40&md5=d441b435532bc1127d414c53998ac705",Article,Open Access,Scopus,2-s2.0-84874007613
"Schroth, A.W., Crusius, J., Chever, F., Bostick, B.C., Rouxel, O.J.","8326055700;7004825433;35730032600;6701443869;6507604429;","Glacial influence on the geochemistry of riverine iron fluxes to the Gulf of Alaska and effects of deglaciation",2011,"Geophysical Research Letters","38","16", L16605,"","",,30,"10.1029/2011GL048367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052196817&doi=10.1029%2f2011GL048367&partnerID=40&md5=613dd7490f7caefff8d9ea25ff9a599b",Article,Open Access,Scopus,2-s2.0-80052196817
"Nazir, J., Haumacher, R., Ike, A.C., Marschang, R.E.","23498416700;6507324728;13005028400;6603624720;","Persistence of avian influenza viruses in lake sediment, duck feces, and duck meat",2011,"Applied and Environmental Microbiology","77","14",,"4981","4985",,30,"10.1128/AEM.00415-11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961072503&doi=10.1128%2fAEM.00415-11&partnerID=40&md5=1bafa4eab5cb4536940c7e1de272640d",Article,Open Access,Scopus,2-s2.0-79961072503
"Deutzmann, J.S., Wörner, S., Schink, B.","35236934200;53982231800;7005103470;","Activity and diversity of methanotrophic acteria at methane seeps in eastern lake Constance sediments",2011,"Applied and Environmental Microbiology","77","8",,"2573","2581",,30,"10.1128/AEM.02776-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955616799&doi=10.1128%2fAEM.02776-10&partnerID=40&md5=84d4b829e9f68e7282f467eb375a0133",Article,Open Access,Scopus,2-s2.0-79955616799
"Hwang, J., Druffel, E.R.M., Eglinton, T.I.","7403896714;7006170129;7004012108;","Widespread influence of resuspended sediments on oceanic particulate organic carbon: Insights from radiocarbon and aluminum contents in sinking particles",2010,"Global Biogeochemical Cycles","24","4", GB4016,"","",,30,"10.1029/2010GB003802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649516350&doi=10.1029%2f2010GB003802&partnerID=40&md5=06bc08a41deaf02f7dd8f92a1ed90c89",Article,Open Access,Scopus,2-s2.0-78649516350
"Grunert, P., Soliman, A., Harzhauser, M., Müllegger, S., Piller, W., Roetzel, R., Rögl, F.","36019836300;21743563800;6603037136;56983301200;7003380693;23967501000;6602095057;","Upwelling conditions in the Early Miocene Central Paratethys Sea",2010,"Geologica Carpathica","61","2",,"129","145",,30,"10.2478/v10096-010-0006-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952031460&doi=10.2478%2fv10096-010-0006-3&partnerID=40&md5=a4734f3d8e2f0a31d7ffe9dff5b1353f",Article,Open Access,Scopus,2-s2.0-77952031460
"Higashino, M., Clark, J.J., Stefan, H.G.","8692898600;7407827774;7201596294;","Pore water flow due to near-bed turbulence and associated solute transfer in a stream or lake sediment bed",2009,"Water Resources Research","45","12", W12414,"","",,30,"10.1029/2008WR007374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049394234&doi=10.1029%2f2008WR007374&partnerID=40&md5=6f77549186b68a04d90dce8eb52def8f",Article,Open Access,Scopus,2-s2.0-78049394234
"Shi, W., Wang, M.","57198923234;55814484000;","Three-dimensional observations from MODIS and CALIPSO for ocean responses to cyclone Nargis in the Gulf of Martaban",2008,"Geophysical Research Letters","35","21", L21603,"","",,30,"10.1029/2008GL035279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58849136197&doi=10.1029%2f2008GL035279&partnerID=40&md5=3689b15e3ca36fbbd20996c1f812f727",Article,Open Access,Scopus,2-s2.0-58849136197
