Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Fujiwara, T., Hirano, N., Abe, N., Takizawa, K.","10039328100;22947348400;7202207301;20436397600;","Subsurface structure of the ""petit-spot"" volcanoes on the northwestern Pacific Plate",2007,"Geophysical Research Letters","34","13", L13305,"","",,19,"10.1029/2007GL030439","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548631765&doi=10.1029%2f2007GL030439&partnerID=40&md5=6dc9196ee1fd9a6e99fc9b92d9728f2a",Article,Open Access,Scopus,2-s2.0-34548631765
"Yang, K.-M., Huang, S.-T., Wu, J.-C., Ting, H.-H., Mei, W.-W., Lee, M., Hsu, H.-H., Lee, C.-J.","8872650500;8872651200;8862381900;8872650800;8872650900;8872651100;8641641400;18134158800;","3D geometry of the Chelungpu thrust system in central Taiwan: Its implications for active tectonics",2007,"Terrestrial, Atmospheric and Oceanic Sciences","18","2",,"143","181",,19,"10.3319/TAO.2007.18.2.143(TCDP)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547560563&doi=10.3319%2fTAO.2007.18.2.143%28TCDP%29&partnerID=40&md5=37b098fef120f3715bab9e87ad59863f",Article,Open Access,Scopus,2-s2.0-34547560563
"Visser, K., Lebedev, S., Trampert, J., Kennett, B.L.N.","19639349000;25422149900;35568442600;56229170400;","Global Love wave overtone measurements",2007,"Geophysical Research Letters","34","3", L03302,"","",,19,"10.1029/2006GL028671","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548099715&doi=10.1029%2f2006GL028671&partnerID=40&md5=94d15e04da899b2a4f3646629113da16",Article,Open Access,Scopus,2-s2.0-34548099715
"Toh, H., Baba, K., Ichiki, M., Motobayashi, T., Ogawa, Y., Mishina, M., Takahashi, I.","7006272183;35589362200;7005983299;21734963700;35452112400;7102613338;57194530446;","Two-dimensional electrical section beneath the eastern margin of Japan Sea",2006,"Geophysical Research Letters","33","22", L22309,"","",,19,"10.1029/2006GL027435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548555708&doi=10.1029%2f2006GL027435&partnerID=40&md5=24463bc6362b93fd5bf5bcf81b0c2590",Article,Open Access,Scopus,2-s2.0-34548555708
"Aydemir, A., Ates, A.","15029792400;36927494500;","Structural interpretation of the Tuzgolu and Haymana Basins, Central Anatolia, Turkey, using seismic, gravity and aeromagnetic data",2006,"Earth, Planets and Space","58","8",,"951","961",,19,"10.1186/BF03352600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750201675&doi=10.1186%2fBF03352600&partnerID=40&md5=504b227e60bf1c57c6cfa8468b2fad1b",Article,Open Access,Scopus,2-s2.0-33750201675
"Connelly, J.N., Bizzarro, M.","7101698760;9435522900;","Lead isotope evidence for a young formation age of the Earth–Moon system",2016,"Earth and Planetary Science Letters","452",,,"36","43",,18,"10.1016/j.epsl.2016.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982717610&doi=10.1016%2fj.epsl.2016.07.010&partnerID=40&md5=ee3528a77ef2f5780701b35b5b080ec8",Article,Open Access,Scopus,2-s2.0-84982717610
"Calò, M., Bodin, T., Romanowicz, B.","24439628500;23468854900;7005897399;","Layered structure in the upper mantle across North America from joint inversion of long and short period seismic data",2016,"Earth and Planetary Science Letters","449",,,"164","175",,18,"10.1016/j.epsl.2016.05.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976336431&doi=10.1016%2fj.epsl.2016.05.054&partnerID=40&md5=7a7cb00b64db3406e9000e0037c2e807",Article,Open Access,Scopus,2-s2.0-84976336431
"Wallis, D., Hansen, L.N., Ben Britton, T., Wilkinson, A.J.","55867782400;55435492600;57202916499;57203180467;","Geometrically necessary dislocation densities in olivine obtained using high-angular resolution electron backscatter diffraction",2016,"Ultramicroscopy","168",,,"34","45",,18,"10.1016/j.ultramic.2016.06.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976325958&doi=10.1016%2fj.ultramic.2016.06.002&partnerID=40&md5=1dec29616022a3053979ea01c5ce35fa",Article,Open Access,Scopus,2-s2.0-84976325958
"Vauchez, A., Clerc, C., Bestani, L., Lagabrielle, Y., Chauvet, A., Lahfid, A., Mainprice, D.","57202410589;55508080300;55752384900;7003570402;57196650748;35800100000;7003912241;","Preorogenic exhumation of the North Pyrenean Agly massif (Eastern Pyrenees-France)",2015,"Tectonics","32","2",,"95","106",,18,"10.1002/tect.20015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878408187&doi=10.1002%2ftect.20015&partnerID=40&md5=467552480c61929aea331e3cfadd2de5",Article,Open Access,Scopus,2-s2.0-84878408187
"Platt, J.P.","7202024907;","Rheology of two-phase systems: A microphysical and observational approach",2015,"Journal of Structural Geology","77",,,"213","227",,18,"10.1016/j.jsg.2015.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930945656&doi=10.1016%2fj.jsg.2015.05.003&partnerID=40&md5=2c9eb705f3d7e9b4a098bb8a0fe71aa4",Article,Open Access,Scopus,2-s2.0-84930945656
"Wilkinson, M., Roberts, G.P., McCaffrey, K., Cowie, P.A., Faure Walker, J.P., Papanikolaou, I., Phillips, R.J., Michetti, A.M., Vittori, E., Gregory, L., Wedmore, L., Watson, Z.K.","37073949800;7403399232;7004524357;6701551139;56962747700;6603943907;16552931800;7003739295;6603882629;14060223900;56320537900;57191407535;","Slip distributions on active normal faults measured from LiDAR and field mapping of geomorphic offsets: An example from L'Aquila, Italy, and implications for modelling seismic moment release",2015,"Geomorphology","237",,,"130","141",,18,"10.1016/j.geomorph.2014.04.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939891503&doi=10.1016%2fj.geomorph.2014.04.026&partnerID=40&md5=ae44ca2cfedd0b0e620d66dd752eb943",Article,Open Access,Scopus,2-s2.0-84939891503
"Jones, S.M., Murton, B.J., Fitton, J.G., White, N.J., Maclennan, J., Walters, R.L.","55473995300;7004918794;7005644677;7401767130;9249399400;55805555200;","A joint geochemical-geophysical record of time-dependent mantle convection south of Iceland",2014,"Earth and Planetary Science Letters","386",,,"86","97",,18,"10.1016/j.epsl.2013.09.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888038933&doi=10.1016%2fj.epsl.2013.09.029&partnerID=40&md5=306d043127a57a25c38b51cdd7540ed1",Article,Open Access,Scopus,2-s2.0-84888038933
"Adam, J., Locmelis, M., Afonso, J.C., Rushmer, T., Fiorentini, M.L.","7202415981;35734191800;55662836200;6602915828;6603799146;","The capacity of hydrous fluids to transport and fractionate incompatible elements and metals within the Earth's mantle",2014,"Geochemistry, Geophysics, Geosystems","15","6",,"2241","2253",,18,"10.1002/2013GC005199","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905198851&doi=10.1002%2f2013GC005199&partnerID=40&md5=caf0e5bf7e67c7be5611903c7417e325",Article,Open Access,Scopus,2-s2.0-84905198851
"Rahnama, M., Gloaguen, R.","56278282600;55949126400;","TecLines: A matlab-based toolbox for tectonic lineament analysis from satellite images and DEMs, part 1: Line segment detection and extraction",2014,"Remote Sensing","6","7",,"5938","5958",,18,"10.3390/rs6075938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904480291&doi=10.3390%2frs6075938&partnerID=40&md5=767feb7e5bff0ff737e08d11c94b5a44",Article,Open Access,Scopus,2-s2.0-84904480291
"Baba, K., Tada, N., Zhang, L., Liang, P., Shimizu, H., Utada, H.","35589362200;37098142400;57188536410;56022589000;7404359167;7004186071;","Is the electrical conductivity of the northwestern Pacific upper mantle normal?",2013,"Geochemistry, Geophysics, Geosystems","14","12",,"4969","4979",,18,"10.1002/2013GC004997","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892469650&doi=10.1002%2f2013GC004997&partnerID=40&md5=ac5adb4a873c20e53a5b0301a9b611f6",Article,Open Access,Scopus,2-s2.0-84892469650
"Hermann, T., Jokat, W.","55735602900;56962771100;","Crustal structures of the boreas basin and the knipovich ridge,north atlantic",2013,"Geophysical Journal International","193","3",,"1399","1414",,18,"10.1093/gji/ggt048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877979535&doi=10.1093%2fgji%2fggt048&partnerID=40&md5=52cf44105529c62406cfccb59804fe29",Article,Open Access,Scopus,2-s2.0-84877979535
"Koulakov, I., Zabelina, I., Amanatashvili, I., Meskhia, V.","55891804900;57192114232;55652275100;55652642800;","Nature of orogenesis and volcanism in the Caucasus region based on results of regional tomography",2012,"Solid Earth","3","2",,"327","337",,18,"10.5194/se-3-327-2012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876264281&doi=10.5194%2fse-3-327-2012&partnerID=40&md5=eed97bc1777293703ea395d9759df6c7",Article,Open Access,Scopus,2-s2.0-84876264281
"Peron-Pinvidic, G., Gernigon, L., Gaina, C., Ball, P.","16744865700;11142237000;7003850890;12240999500;","Insights from the Jan Mayen system in the Norwegian-Greenland Sea-II. Architecture of a microcontinent",2012,"Geophysical Journal International","191","2",,"413","435",,18,"10.1111/j.1365-246X.2012.05623.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867404408&doi=10.1111%2fj.1365-246X.2012.05623.x&partnerID=40&md5=fb0f667036cd84b37ee1051b940d9c62",Article,Open Access,Scopus,2-s2.0-84867404408
"Alahmr, F.O.M., Othman, M., Abd Wahid, N.B., Halim, A.A., Latif, M.T.","55315324000;55314891800;55555188500;33367916100;57203867888;","Compositions of dust fall around semi-Urban Areas in Malaysia",2012,"Aerosol and Air Quality Research","12","4",,"629","642",,18,"10.4209/aaqr.2012.02.0027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863938965&doi=10.4209%2faaqr.2012.02.0027&partnerID=40&md5=a65c04d3c9434f94e8101d4788d0b9ff",Article,Open Access,Scopus,2-s2.0-84863938965
"Arora, K., Tiwari, V.M., Singh, B., Mishra, D.C., Grevemeyer, I.","7101640503;7102877616;16204074300;7102271967;55906597500;","Three dimensional lithospheric structure of the western continental margin of India constrained from gravity modelling: Implication for tectonic evolution",2012,"Geophysical Journal International","190","1",,"131","150",,18,"10.1111/j.1365-246X.2012.05506.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862187388&doi=10.1111%2fj.1365-246X.2012.05506.x&partnerID=40&md5=a8be606d23477ba66c77b9482510baaa",Article,Open Access,Scopus,2-s2.0-84862187388
"Dzierma, Y., Rabbel, W., Thorwart, M.M., Flueh, E.R., Mora, M.M., Alvarado, G.E.","9742048600;6701609705;14020416300;7003329548;7102515450;6603915850;","The steeply subducting edge of the Cocos Ridge: Evidence from receiver functions beneath the northern Talamanca Range, south-central Costa Rica",2012,"Geochemistry, Geophysics, Geosystems","12","4", Q04S30,"","",,18,"10.1029/2010GC003477","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955021811&doi=10.1029%2f2010GC003477&partnerID=40&md5=57266682b38ea8e240efa2b4adc05b74",Article,Open Access,Scopus,2-s2.0-79955021811
"Polat, G., Lebedev, S., Readman, P.W., O'Reilly, B.M., Hauser, F.","55036544800;25422149900;36892606000;56819354500;7006571111;","Anisotropic rayleigh-wave tomography of Ireland's crust: Implications for crustal accretion and evolution within the caledonian orogen",2012,"Geophysical Research Letters","39","4", L04302,"","",,18,"10.1029/2012GL051014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857620639&doi=10.1029%2f2012GL051014&partnerID=40&md5=5fd94ec7bee4fe9607b8ba7bc14e746d",Article,Open Access,Scopus,2-s2.0-84857620639
"Platt, J.P., Behr, W.M.","7202024907;36501273900;","Deep structure of lithospheric fault zones",2011,"Geophysical Research Letters","38","24", L24308,"","",,18,"10.1029/2011GL049719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855272576&doi=10.1029%2f2011GL049719&partnerID=40&md5=55d424e9898456f112a91f2147dc48c6",Article,Open Access,Scopus,2-s2.0-84855272576
"Adams, A., Nyblade, A.","34167468500;7004179936;","Shear wave velocity structure of the southern African upper mantle with implications for the uplift of southern Africa",2011,"Geophysical Journal International","186","2",,"808","824",,18,"10.1111/j.1365-246X.2011.05072.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960350454&doi=10.1111%2fj.1365-246X.2011.05072.x&partnerID=40&md5=a9d6cddb647ba9980f79ec74a1e2d290",Article,Open Access,Scopus,2-s2.0-79960350454
"Monteiller, V., Chevrot, S.","12040322900;6603709120;","High-resolution imaging of the deep anisotropic structure of the San Andreas Fault system beneath southern California",2011,"Geophysical Journal International","186","2",,"418","446",,18,"10.1111/j.1365-246X.2011.05082.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960362530&doi=10.1111%2fj.1365-246X.2011.05082.x&partnerID=40&md5=586814d4c9e9aafd2d289999d15dd017",Article,Open Access,Scopus,2-s2.0-79960362530
"Benoit, M.H., Torpey, M., Liszewski, K., Levin, V., Park, J.","7103191749;42361825900;42361425600;7402844219;57202928235;","P and S wave upper mantle seismic velocity structure beneath the northern Apennines: New evidence for the end of subduction",2011,"Geochemistry, Geophysics, Geosystems","12","6", Q06004,"","",,18,"10.1029/2010GC003428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958816396&doi=10.1029%2f2010GC003428&partnerID=40&md5=f6bb734a111eb42983436de3614f6c5a",Article,Open Access,Scopus,2-s2.0-79958816396
"Aloisi, M., Mattia, M., Monaco, C., Pulvirenti, F.","7003485145;6604064249;7006885364;55204510500;","Magma, faults, and gravitational loading at Mount Etna: The 2002-2003 eruptive period",2011,"Journal of Geophysical Research: Solid Earth","116","5", B05203,"","",,18,"10.1029/2010JB007909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051984769&doi=10.1029%2f2010JB007909&partnerID=40&md5=2af47963641908fa23a496266b0a0471",Article,Open Access,Scopus,2-s2.0-80051984769
"Gerlings, J., Louden, K.E., Jackson, H.R.","26039093100;56235130600;7202753291;","Crustal structure of the Flemish Cap Continental Margin (eastern Canada): An analysis of a seismic refraction profile",2011,"Geophysical Journal International","185","1",,"30","48",,18,"10.1111/j.1365-246X.2011.04931.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952681389&doi=10.1111%2fj.1365-246X.2011.04931.x&partnerID=40&md5=78e0a11892062d3dd8f43edf72ce001a",Article,Open Access,Scopus,2-s2.0-79952681389
"Styles, E., Davies, D.R., Goes, S.","35276307700;23046196300;7003945305;","Mapping spherical seismic into physical structure: Biases from 3-D phase-transition and thermal boundary-layer heterogeneity",2011,"Geophysical Journal International","184","3",,"1371","1378",,18,"10.1111/j.1365-246X.2010.04914.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951577892&doi=10.1111%2fj.1365-246X.2010.04914.x&partnerID=40&md5=41de88a6277d9a8353f01849654e05ce",Article,Open Access,Scopus,2-s2.0-79951577892
"Shulgin, A., Kopp, H., Mueller, C., Planert, L., Lueschen, E., Flueh, E.R., Djajadihardja, Y.","56800315500;7005558435;57203051531;6505567097;57195288289;7003329548;7801687269;","Structural architecture of oceanic plateau subduction offshore Eastern Java and the potential implications for geohazards",2011,"Geophysical Journal International","184","1",,"12","28",,18,"10.1111/j.1365-246X.2010.04834.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650088175&doi=10.1111%2fj.1365-246X.2010.04834.x&partnerID=40&md5=c07f26bce0aa9c062fef7b47af615a8e",Article,Open Access,Scopus,2-s2.0-78650088175
"Leinov, E., Vinogradov, J., Jackson, M.D.","36675364600;35192478600;35615436100;","Salinity dependence of the thermoelectric coupling coefficient in brine-saturated sandstones",2010,"Geophysical Research Letters","37","23", L23308,"","",,18,"10.1029/2010GL045379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650121448&doi=10.1029%2f2010GL045379&partnerID=40&md5=e1b5c1b5d8b1cc0a300ca3fac4b6dfb0",Article,Open Access,Scopus,2-s2.0-78650121448
"ZHANG, S.-j., SHAO, L.-y., SONG, J., LIU, D.-t., CHEN, G.-s., REN, C.-l.","12040940200;7202842863;57199025068;24402416000;56169326100;25723762900;","Application of facies-controlled modeling technology to the fault-block A11 in A'Nan Oilfield",2008,"Petroleum Exploration and Development","35","3",,"355","361",,18,"10.1016/S1876-3804(08)60083-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45949104770&doi=10.1016%2fS1876-3804%2808%2960083-X&partnerID=40&md5=126ec19e082261f5fc8b14dacd05e8df",Article,Open Access,Scopus,2-s2.0-45949104770
"Roman, D.C., Heron, P.","36914162800;36647411300;","Effect of regional tectonic setting on local fault response to episodes of volcanic activity",2007,"Geophysical Research Letters","34","13", L13310,"","",,18,"10.1029/2007GL030222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548606088&doi=10.1029%2f2007GL030222&partnerID=40&md5=ab98fa75b32c5191fc9b2732bc65ca3d",Article,Open Access,Scopus,2-s2.0-34548606088
"Suarez, M., Marquez, M.","7202996049;8251163800;","A Toarcian retro-arc basin of central Patagonia (Chubut), Argentina: Middle Jurassic closure, arc migration and tectonic setting",2007,"Revista Geologica de Chile","34","1",,"63","79",,18,"10.4067/S0716-02082007000100004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248356016&doi=10.4067%2fS0716-02082007000100004&partnerID=40&md5=9b71feb6762aec542eb8b3a712c28115",Article,Open Access,Scopus,2-s2.0-34248356016
"Cawood, A.J., Bond, C.E., Howell, J.A., Butler, R.W.H., Totake, Y.","57194053270;16416633900;55696201000;7401524748;57192418868;","LiDAR, UAV or compass-clinometer? Accuracy, coverage and the effects on structural models",2017,"Journal of Structural Geology","98",,,"67","82",,17,"10.1016/j.jsg.2017.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018516492&doi=10.1016%2fj.jsg.2017.04.004&partnerID=40&md5=f20fe2164ac651484b4f1105e2a90bf1",Article,Open Access,Scopus,2-s2.0-85018516492
"McFall, B.C., Fritz, H.M.","51461919700;7201473368;","Physical modelling of tsunamis generated by three-dimensional deformable granular landslides on planar and conical island slopes",2016,"Proceedings of the Royal Society A: Mathematical, Physical and Engineering Sciences","472","2188", 0052,"","",,17,"10.1098/rspa.2016.0052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968543894&doi=10.1098%2frspa.2016.0052&partnerID=40&md5=1f3522539f5cc5e1ddd4b3446c8b7506",Article,Open Access,Scopus,2-s2.0-84968543894
