Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Sjödin, P., E. Sjöstrand, A., Jakobsson, M., Blum, M.G.B.","24172097500;55303776900;55122106300;8873619100;","Resequencing data provide no evidence for a human bottleneck in africa during the penultimate glacial period",2012,"Molecular Biology and Evolution","29","7",,"1851","1860",,22,"10.1093/molbev/mss061","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863561074&doi=10.1093%2fmolbev%2fmss061&partnerID=40&md5=adf97c9a6a1f36aa1c74a4af3742e210",Article,Open Access,Scopus,2-s2.0-84863561074
"Lindgren, J., Uvdal, P., Engdahl, A., Lee, A.H., Alwmark, C., Bergquist, K.-E., Nilsson, E., Ekström, P., Rasmussen, M., Douglas, D.A., Polcyn, M.J., Jacobs, L.L.","7102749249;6603712964;6602925318;55477220400;15623064800;6701851980;55239712100;7005486294;7103376241;57189036009;6602872936;35584473700;","Microspectroscopic evidence of cretaceous bone proteins",2011,"PLoS ONE","6","4", e19445,"","",,22,"10.1371/journal.pone.0019445","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955768455&doi=10.1371%2fjournal.pone.0019445&partnerID=40&md5=594d2b8314b176d03977b20341da3579",Article,Open Access,Scopus,2-s2.0-79955768455
"Krug, A.Z., Jablonski, D., Roy, K., Beu, A.G.","36729101900;35585540400;7202665916;6701826268;","Differential extinction and the contrasting structure of polar marine faunas",2010,"PLoS ONE","5","12", e15362,"","",,22,"10.1371/journal.pone.0015362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650995700&doi=10.1371%2fjournal.pone.0015362&partnerID=40&md5=b760195b404d5db98b7a5abf3afcc3f0",Article,Open Access,Scopus,2-s2.0-78650995700
"Voigt, S., Ganzelewski, M.","22236185300;35751442100;","Toward the origin of amniotes: Diadectomorph and synapsid footprints from the early late carboniferous of Germany",2010,"Acta Palaeontologica Polonica","55","1",,"57","72",,22,"10.4202/app.2009.0021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949563233&doi=10.4202%2fapp.2009.0021&partnerID=40&md5=81e765ff0f6be82b4e6a3067259eb086",Article,Open Access,Scopus,2-s2.0-77949563233
"Gong, E., Martin, L.D., Burnham, D.A., Falk, A.R.","8650451400;57201231219;22333434700;36016450100;","The birdlike raptor Sinornithosaurus was venomous",2010,"Proceedings of the National Academy of Sciences of the United States of America","107","2",,"766","768",,22,"10.1073/pnas.0912360107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76249115301&doi=10.1073%2fpnas.0912360107&partnerID=40&md5=72f249e968f65c43a13118ac9ee6db2d",Article,Open Access,Scopus,2-s2.0-76249115301
"Muldoon, K.M., De Blieux, D.D., Simons, E.L., Chatrath, P.S.","21742996700;13405329300;7101905709;6701660937;","THE subfossil occurrence and paleoecological significance of small mammals at ankilitelo cave, southwestern Madagascar",2009,"Journal of Mammalogy","90","5",,"1111","1131",,22,"10.1644/08-MAMM-A-242.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350499829&doi=10.1644%2f08-MAMM-A-242.1&partnerID=40&md5=a54626062e9a6056a74ce80fd51c483b",Article,Open Access,Scopus,2-s2.0-70350499829
"Wolff, E.D.S., Salisbury, S.W., Horner, J.R., Varrichio, D.J.","16217683100;7005252112;7102765776;35191139600;","Common avian infection plagued the tyrant dinosaurs",2009,"PLoS ONE","4","9", e7288,"","",,22,"10.1371/journal.pone.0007288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349651252&doi=10.1371%2fjournal.pone.0007288&partnerID=40&md5=126c262b1bf6b5f78205502c031d03d6",Article,Open Access,Scopus,2-s2.0-70349651252
"Dreyfus, D.H.","7003449025;","Paleo-immunology: Evidence consistent with insertion of a primordial herpes virus-like element in the origins of acquired immunity",2009,"PLoS ONE","4","6", e5778,"","",,22,"10.1371/journal.pone.0005778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66749159635&doi=10.1371%2fjournal.pone.0005778&partnerID=40&md5=5d5f3fd89cf0aa8ff860e3492c3aaae5",Article,Open Access,Scopus,2-s2.0-66749159635
"Noè, L.F., Batten, D.J.","7003430803;7006531523;","'Publish or perish:' The pitfalls of duplicate publication",2006,"Palaeontology","49","6",,"1365","1367",,22,"10.1111/j.1475-4983.2006.00617.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750612214&doi=10.1111%2fj.1475-4983.2006.00617.x&partnerID=40&md5=55a01f6846c906d4f760758ffdfb8355",Article,Open Access,Scopus,2-s2.0-33750612214
"Blanco, A., Puértolas-Pascual, E., Marmi, J., Vila, B., Sellés, A.G.","56704407900;55586715800;6506146284;22636101700;36459128600;","Allodaposuchus palustris sp. nov. from the Upper Cretaceous of Fumanya (South-Eastern Pyrenees, Iberian Peninsula): Systematics, palaeoecology and palaeobiogeography of the enigmatic Allodaposuchian Crocodylians",2014,"PLoS ONE","9","12", e115837,"","",,21,"10.1371/journal.pone.0115837","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938634422&doi=10.1371%2fjournal.pone.0115837&partnerID=40&md5=ccf51cc9d49fd02da7ab0f25788eb8cb",Article,Open Access,Scopus,2-s2.0-84938634422
"Wales, N., Andersen, K., Cappellini, E., Ávila-Arcos, M.C., Gilbert, M.T.P.","55194346300;56228236000;6506218635;49460994600;7202762494;","Optimization of DNA recovery and amplification from non-carbonized archaeobotanical remains",2014,"PLoS ONE","9","1", e86827,"","",,21,"10.1371/journal.pone.0086827","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900320050&doi=10.1371%2fjournal.pone.0086827&partnerID=40&md5=993dac694529ff0a0634eef8017a9517",Article,Open Access,Scopus,2-s2.0-84900320050
"Folie, A., Rana, R.S., Rose, K.D., Sahni, A., Kumar, K., Singh, L., Smith, T.","13404990400;35608521000;36018686900;7006136373;7402676342;23010812500;12544697500;","Early Eocene frogs from Vastan Lignite Mine, Gujarat, India",2013,"Acta Palaeontologica Polonica","58","3",,"511","524",,21,"10.4202/app.2011.0063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874490149&doi=10.4202%2fapp.2011.0063&partnerID=40&md5=418b883521995b20bb99d061cc0dbf11",Article,Open Access,Scopus,2-s2.0-84874490149
"Gutiérrez, N.M., Hinojosa, L.F., Le Roux, J.P., Pedroza, V.","55617445300;6602876518;7102297218;55616515900;","Evidence for an Early-Middle Miocene age of the Navidad Formation (central Chile): Paleontological, paleoclimatic and tectonic implications [Evidencias de una edad miocena temprana-media de la formación navidad: Implicancias paleontológicas, paleoclimáticas y tectónicas]",2013,"Andean Geology","40","1",,"66","78",,21,"10.5027/andgeoV40n1-a03","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874699906&doi=10.5027%2fandgeoV40n1-a03&partnerID=40&md5=9c5630049547e14c85039301024ab5ea",Article,Open Access,Scopus,2-s2.0-84874699906
"Giesecke, T., Wolters, S., Jahns, S., Brande, A.","9277468900;33068485700;55763965400;6602766619;","Exploring Holocene Changes in Palynological Richness in Northern Europe - Did Postglacial Immigration Matter?",2012,"PLoS ONE","7","12", e51624,"","",,21,"10.1371/journal.pone.0051624","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871145014&doi=10.1371%2fjournal.pone.0051624&partnerID=40&md5=1e014d49cc9f26a7f52a8a4490b1825d",Article,Open Access,Scopus,2-s2.0-84871145014
"Abella, J., Alba, D.M., Robles, J.M., Valenciano, A., Rotgers, C., Carmona, R., Montoya, P., Morales, J.","16686180200;56248806600;24485708000;55484498500;35322617500;36026493400;7005501538;35576646700;","Kretzoiarctos gen. nov., the Oldest Member of the Giant Panda Clade",2012,"PLoS ONE","7","11", e48985,"","",,21,"10.1371/journal.pone.0048985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869123561&doi=10.1371%2fjournal.pone.0048985&partnerID=40&md5=d3e9e2842f4c903d12d4fb7ddfc5acbe",Article,Open Access,Scopus,2-s2.0-84869123561
"Garwood, R., Ross, A., Sotty, D., Chabard, D., Charbonnier, S., Sutton, M., Withers, P.J.","35317246600;7402568038;24073945500;13411246900;13409819100;35335457500;7102893317;","Tomographic Reconstruction of Neopterous Carboniferous Insect Nymphs",2012,"PLoS ONE","7","9", e45779,"","",,21,"10.1371/journal.pone.0045779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866687130&doi=10.1371%2fjournal.pone.0045779&partnerID=40&md5=c710ac27d8eea7534ed04e818640d13f",Article,Open Access,Scopus,2-s2.0-84866687130
"Swartz, B.","34067920900;","A marine stem-tetrapod from the devonian of western north america",2012,"PLoS ONE","7","3", e33683,"","",,21,"10.1371/journal.pone.0033683","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858649334&doi=10.1371%2fjournal.pone.0033683&partnerID=40&md5=8c2e8878bb089696824cf447ac9b3ef6",Article,Open Access,Scopus,2-s2.0-84858649334
"Wilson, J.A., Barrett, P.M., Carrano, M.T.","7407983842;7202120420;6701447377;","An associated partial skeleton of Jainosaurus cf. septentrionalis (Dinosauria: Sauropoda) from the Late Cretaceous of Chhota Simla, Central India",2011,"Palaeontology","54","5",,"981","998",,21,"10.1111/j.1475-4983.2011.01087.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052928855&doi=10.1111%2fj.1475-4983.2011.01087.x&partnerID=40&md5=7b40cd9c0a37e3578a01fde7d202f8d0",Article,Open Access,Scopus,2-s2.0-80052928855
"George, D., Blieck, A.","42961331500;55954986200;","Rise of the earliest tetrapods: An Early Devonian origin from marine environment",2011,"PLoS ONE","6","7", e22136,"","",,21,"10.1371/journal.pone.0022136","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960326663&doi=10.1371%2fjournal.pone.0022136&partnerID=40&md5=482bbad004fd4a8ae663ac3e84e0eefe",Article,Open Access,Scopus,2-s2.0-79960326663
"Ortega-Blanco, J., Peñalver, E., Delclòs, X., Engel, M.S.","25723749700;6603610937;12544819500;7102289209;","False fairy wasps in Early Cretaceous amber from Spain (Hymenoptera: Mymarommatoidea)",2011,"Palaeontology","54","3",,"511","523",,21,"10.1111/j.1475-4983.2011.01049.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955972056&doi=10.1111%2fj.1475-4983.2011.01049.x&partnerID=40&md5=a38a85446d62dccfe8ba3ae700633397",Article,Open Access,Scopus,2-s2.0-79955972056
"Shea, J.J.","55417552700;","Stone tool analysis and human origins research: Some advice from uncle Screwtape",2011,"Evolutionary Anthropology","20","2",,"48","53",,21,"10.1002/evan.20290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954553555&doi=10.1002%2fevan.20290&partnerID=40&md5=b09e80238c37dd53a5898cfe8981ea86",Article,Open Access,Scopus,2-s2.0-79954553555
"Zhen, Y.Y., Percival, I.G., Liu, J.B., Zhang, Y.D.","7101794315;7003973604;55705843500;57193317666;","Conodont fauna and biostratigraphy of the Honghuayuan Formation (Early Ordovician) of Guizhou, South China",2009,"Alcheringa","33","3",,"257","295",,21,"10.1080/03115510903043655","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349970238&doi=10.1080%2f03115510903043655&partnerID=40&md5=629f22140a37a744fc74a7f42f7e52c4",Article,Open Access,Scopus,2-s2.0-70349970238
"Berger, L.R., Churchill, S.E., De Klerk, B., Quinn, R.L.","7202094886;7103207229;24449052500;36916784300;","Small-bodied humans from Palau, Micronesia",2008,"PLoS ONE","3","3", e1780,"","",,21,"10.1371/journal.pone.0001780","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46349089683&doi=10.1371%2fjournal.pone.0001780&partnerID=40&md5=e0b7c2132fb3e7fdf6ae911cdb18be20",Article,Open Access,Scopus,2-s2.0-46349089683
"Wan, B., Windley, B.F., Xiao, W., Feng, J., Zhang, J.","55111944000;7006726637;7202456615;57194493285;14009581400;","Paleoproterozoic high-pressure metamorphism in the northern North China Craton and implications for the Nuna supercontinent",2015,"Nature Communications","6",, 8344,"","",,20,"10.1038/ncomms9344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942133662&doi=10.1038%2fncomms9344&partnerID=40&md5=2771e8a7b6183af8c754c2a0e564148a",Article,Open Access,Scopus,2-s2.0-84942133662
"Sadr, K.","6506298368;","Livestock first reached southern Africa in two separate events",2015,"PLoS ONE","10","8", e0134215,"","",,20,"10.1371/journal.pone.0134215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942917043&doi=10.1371%2fjournal.pone.0134215&partnerID=40&md5=75fd4d3165714d3759d2360c74201e69",Article,Open Access,Scopus,2-s2.0-84942917043
"Faith, J.T., Tryon, C.A., Peppe, D.J., Beverly, E.J., Blegen, N., Blumenthal, S., Chritz, K.L., Driese, S.G., Patterson, D.","14626138500;8770714800;16314264500;55683517500;55846079100;55542969000;34970852000;7003802999;24071712800;","Paleoenvironmental context of the Middle Stone Age record from Karungu, Lake Victoria Basin, Kenya, and its implications for human and faunal dispersals in East Africa",2015,"Journal of Human Evolution","83",,,"28","45",,20,"10.1016/j.jhevol.2015.03.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930182165&doi=10.1016%2fj.jhevol.2015.03.004&partnerID=40&md5=3d303ecdb382ffeb0a8cca92de152d25",Article,Open Access,Scopus,2-s2.0-84930182165
"Rosindell, J., Harmon, L.J., Etienne, R.S.","16417591100;7004753639;7007068615;","Unifying ecology and macroevolution with individual-based theory",2015,"Ecology Letters","18","5",,"472","482",,20,"10.1111/ele.12430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927139246&doi=10.1111%2fele.12430&partnerID=40&md5=a0f33f4524ffafb5389082e5bfa26211",Article,Open Access,Scopus,2-s2.0-84927139246
"Wu, X.-J., Crevecoeur, I., Liu, W., Xing, S., Trinkaus, E.","22735420900;15843189200;28567979400;35195151700;7005369128;","Temporal labyrinths of eastern Eurasian Pleistocene humans",2014,"Proceedings of the National Academy of Sciences of the United States of America","111","29",,"10509","10513",,20,"10.1073/pnas.1410735111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904628512&doi=10.1073%2fpnas.1410735111&partnerID=40&md5=9c5b45a2de2c657983a131b4c49d4fba",Article,Open Access,Scopus,2-s2.0-84904628512
"Godoy, P.L., Montefeltro, F.C., Norell, M.A., Langer, M.C.","56181443100;30567512600;7004672166;7202182114;","An additional Baurusuchid from the cretaceous of Brazil with evidence of interspecific predation among crocodyliformes",2014,"PLoS ONE","9","5", e97138,"","",,20,"10.1371/journal.pone.0097138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901497866&doi=10.1371%2fjournal.pone.0097138&partnerID=40&md5=c14852c215d091f0748b5f7ae396bb08",Article,Open Access,Scopus,2-s2.0-84901497866
"Lü, J., Yi, L., Brusatte, S.L., Yang, L., Li, H., Chen, L.","56141782800;56041321300;18233445200;56152682600;56153210000;56152826200;","A new clade of asian late cretaceous long-snouted tyrannosaurids",2014,"Nature Communications","5",, 3788,"","",,20,"10.1038/ncomms4788","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900021485&doi=10.1038%2fncomms4788&partnerID=40&md5=5fa74dc057111378cc954cc9dfb81192",Article,Open Access,Scopus,2-s2.0-84900021485
"Devaere, L., Clausen, S., Álvaro, J.J., Peel, J.S., Vachard, D.","55951430400;7006728312;7003309021;7006536023;7006697164;","Terreneuvian orthothecid (hyolitha) digestive tracts from northern Montagne Noire, France; taphonomic, ontogenetic and phylogenetic implications",2014,"PLoS ONE","9","2", e88583,"","",,20,"10.1371/journal.pone.0088583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895762606&doi=10.1371%2fjournal.pone.0088583&partnerID=40&md5=6057ac9fef261b300f4eb8bb415486bb",Article,Open Access,Scopus,2-s2.0-84895762606
"Natali, I., Tempesti, P., Carretti, E., Potenza, M., Sansoni, S., Baglioni, P., Dei, L.","35307864400;56005458300;6604021715;55222189000;57193950890;14009931800;7004618448;","Aragonite crystals grown on bones by reaction of CO<inf>2</inf>with nanostructured Ca(OH)<inf>2</inf>in the presence of collagen. Implications in archaeology and paleontology",2014,"Langmuir","30","2",,"660","668",,20,"10.1021/la404085v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892685862&doi=10.1021%2fla404085v&partnerID=40&md5=fd05b3bcae48905b3353ee2bcfda9069",Article,Open Access,Scopus,2-s2.0-84892685862
"Anquetin, J., Püntener, C., Billon-Bruyat, J.-P.","22956965900;55604672800;6505966563;","A taxonomic review of the Late Jurassic eucryptodiran turtles from the Jura Mountains (Switzerland and France)",2014,"PeerJ","2014","1", e369,"","",,20,"10.7717/peerj.369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903823201&doi=10.7717%2fpeerj.369&partnerID=40&md5=b62e198047b0d2af1f97fe6d17452adb",Article,Open Access,Scopus,2-s2.0-84903823201
"Maidment, S.C.R., Barrett, P.M.","6603475050;7202120420;","Osteological correlates for quadrupedality in ornithischian dinosaurs",2014,"Acta Palaeontologica Polonica","59","1",,"53","70",,20,"10.4202/app.2012.0065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898028138&doi=10.4202%2fapp.2012.0065&partnerID=40&md5=48b62df0aac2d1cdd9d4166c1690ae81",Article,Open Access,Scopus,2-s2.0-84898028138
"Carvalho, M.R., Wilf, P., Hermsen, E.J., Gandolfo, M.A., Cúneo, N.R., Johnson, K.R.","55104427300;6603804806;8743154500;7004420738;6602100839;7405970614;","First record of Todea (Osmundaceae) in South America, from the early Eocene paleorainforests of Laguna del Hunco (Patagonia, Argentina)",2013,"American Journal of Botany","100","9",,"1831","1848",,20,"10.3732/ajb.1200637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878703763&doi=10.3732%2fajb.1200637&partnerID=40&md5=b59b2bc4fda0595edd5ce762487bb1b7",Article,Open Access,Scopus,2-s2.0-84878703763
"Trueman, C.N.","7006097948;","Chemical taphonomy of biomineralized tissues",2013,"Palaeontology","56","3",,"475","486",,20,"10.1111/pala.12041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877353250&doi=10.1111%2fpala.12041&partnerID=40&md5=808ec8c4b46d089bde5f8a012c4ea7d3",Article,Open Access,Scopus,2-s2.0-84877353250
"Farke, A.A., Sertich, J.J.W.","8352882000;35340008700;","An Abelisauroid Theropod Dinosaur from the Turonian of Madagascar",2013,"PLoS ONE","8","4", e62047,"","",,20,"10.1371/journal.pone.0062047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876316885&doi=10.1371%2fjournal.pone.0062047&partnerID=40&md5=d505860de2db66bdab87bd2dd5fbdb79",Article,Open Access,Scopus,2-s2.0-84876316885
"Vremir, M., Kellner, A.W.A., Naish, D., Dyke, G.J.","36680939200;7006207027;6602870362;7004335670;","A New Azhdarchid Pterosaur from the Late Cretaceous of the Transylvanian Basin, Romania: Implications for Azhdarchid Diversity and Distribution",2013,"PLoS ONE","8","1", e54268,"","",,20,"10.1371/journal.pone.0054268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873879793&doi=10.1371%2fjournal.pone.0054268&partnerID=40&md5=e0aecda0b79d7939c4a2112299c6aca6",Article,Open Access,Scopus,2-s2.0-84873879793
